date,currency,rate
2017-03-02,GBP,0.81473200000000001
2017-03-02,EUR,0.95174800000000004
2017-03-02,ETH,0.054614964500000002
2017-03-02,CAD,1.3389470000000001
2017-03-02,BTC,0.00079276369999999995
2017-03-01,USD,1
2017-03-01,LTC,0.25906735749999998
2017-03-01,GBP,0.81495600000000001
2017-03-01,EUR,0.94913199999999998
2017-03-01,ETH,0.062073246399999997
2017-03-01,CAD,1.3354250000000001
2017-03-01,BTC,0.00081477410000000002
2017-02-28,USD,1
2017-02-28,LTC,0.25974025969999998
2017-02-28,GBP,0.80785300000000004
2017-02-28,EUR,0.94613999999999998
2017-02-28,ETH,0.0625782228
2017-02-28,CAD,1.3313120000000001
2017-02-28,BTC,0.00083996769999999997
2017-02-27,USD,1
2017-02-27,LTC,0.25773195879999999
2017-02-27,GBP,0.80549700000000002
2017-02-27,EUR,0.94505799999999995
2017-02-27,ETH,0.068073519400000004
2017-02-27,CAD,1.310141
2017-02-27,BTC,0.00084443479999999997
2017-02-26,USD,1
2017-02-26,LTC,0.25839793280000001
2017-02-26,GBP,0.80215000000000003
2017-02-26,EUR,0.94674599999999998
2017-02-26,ETH,0.073637702499999999
2017-02-26,CAD,1.3091489999999999
2017-02-26,BTC,0.00086127079999999997
2017-02-25,USD,1
2017-02-25,LTC,0.25510204079999999
2017-02-25,GBP,0.80247199999999996
2017-02-25,EUR,0.94689000000000001
2017-02-25,ETH,0.074404761900000005
2017-02-25,CAD,1.3097490000000001
2017-02-25,BTC,0.00087018040000000005
2017-02-24,USD,1
2017-02-24,LTC,0.25575447569999998
2017-02-24,GBP,0.80274000000000001
2017-02-24,EUR,0.94683300000000004
2017-02-24,ETH,0.076103500800000001
2017-02-24,CAD,1.310875
2017-02-24,BTC,0.00084933549999999995
2017-02-23,USD,1
2017-02-23,LTC,0.2570694087
2017-02-23,GBP,0.80308199999999996
2017-02-23,EUR,0.947492
2017-02-23,ETH,0.078064012500000002
2017-02-23,CAD,1.3145530000000001
2017-02-23,BTC,0.00088957179999999997
2017-02-22,USD,1
2017-02-22,LTC,0.2570694087
2017-02-22,GBP,0.80306699999999998
2017-02-22,EUR,0.94777699999999998
2017-02-22,ETH,0.078125
2017-02-22,CAD,1.316419
2017-02-22,BTC,0.00089054029999999999
2017-02-21,USD,1
2017-02-21,LTC,0.26246719159999998
2017-02-21,GBP,0.80455500000000002
2017-02-21,EUR,0.94536699999999996
2017-02-21,ETH,0.079176563699999994
2017-02-21,CAD,1.31429
2017-02-21,BTC,0.00091768169999999997
2017-02-20,USD,1
2017-02-20,LTC,0.26315789470000001
2017-02-20,GBP,0.802203
2017-02-20,EUR,0.94208800000000004
2017-02-20,ETH,0.077700077699999995
2017-02-20,CAD,1.310101
2017-02-20,BTC,0.00094160960000000003
2017-02-19,USD,1
2017-02-19,LTC,0.26246719159999998
2017-02-19,GBP,0.80453200000000002
2017-02-19,EUR,0.941079
2017-02-19,ETH,0.077519379799999996
2017-02-19,CAD,1.308945
2017-02-19,BTC,0.00095012440000000003
2017-02-18,USD,1
2017-02-18,LTC,0.25641025639999998
2017-02-18,GBP,0.80579999999999996
2017-02-18,EUR,0.94206299999999998
2017-02-18,ETH,0.0777604977
2017-02-18,CAD,1.30935
2017-02-18,BTC,0.00094476209999999996
2017-02-17,USD,1
2017-02-17,LTC,0.25575447569999998
2017-02-17,GBP,0.80558600000000002
2017-02-17,EUR,0.94264899999999996
2017-02-17,ETH,0.078308535600000007
2017-02-17,CAD,1.309895
2017-02-17,BTC,0.00094691139999999996
2017-02-16,USD,1
2017-02-16,LTC,0.25575447569999998
2017-02-16,GBP,0.80004600000000003
2017-02-16,EUR,0.937361
2017-02-16,ETH,0.077519379799999996
2017-02-16,CAD,1.3061510000000001
2017-02-16,BTC,0.00097019789999999999
2017-02-15,USD,1
2017-02-15,LTC,0.25974025969999998
2017-02-15,GBP,0.80208900000000005
2017-02-15,EUR,0.94309900000000002
2017-02-15,ETH,0.077459333800000002
2017-02-15,CAD,1.307083
2017-02-15,BTC,0.00099094520000000009
2017-02-14,USD,1
2017-02-14,LTC,0.26455026459999997
2017-02-14,GBP,0.79811200000000004
2017-02-14,EUR,0.94274100000000005
2017-02-14,ETH,0.083263946699999994
2017-02-14,CAD,1.3057989999999999
2017-02-14,BTC,0.00099805750000000006
2017-02-13,USD,1
2017-02-13,LTC,0.2652519894
2017-02-13,GBP,0.79934300000000003
2017-02-13,EUR,0.93961499999999998
2017-02-13,ETH,0.087565674299999993
2017-02-13,CAD,1.3081830000000001
2017-02-13,BTC,0.00099540739999999994
2017-02-12,USD,1
2017-02-12,LTC,0.26315789470000001
2017-02-12,GBP,0.80062
2017-02-12,EUR,0.93972999999999995
2017-02-12,ETH,0.087108013900000003
2017-02-12,CAD,1.308567
2017-02-12,BTC,0.00099685989999999999
2017-02-11,USD,1
2017-02-11,LTC,0.25974025969999998
2017-02-11,GBP,0.80080099999999999
2017-02-11,EUR,0.93993800000000005
2017-02-11,ETH,0.087565674299999993
2017-02-11,CAD,1.3082499999999999
2017-02-11,BTC,0.00099669220000000005
2017-02-10,USD,1
2017-02-10,LTC,0.26246719159999998
2017-02-10,GBP,0.80035900000000004
2017-02-10,EUR,0.94036900000000001
2017-02-10,ETH,0.0884173298
2017-02-10,CAD,1.3079890000000001
2017-02-10,BTC,0.0010259659000000001
2017-02-09,USD,1
2017-02-09,LTC,0.26737967909999999
2017-02-09,GBP,0.79611500000000002
2017-02-09,EUR,0.935948
2017-02-09,ETH,0.092081031300000005
2017-02-09,CAD,1.3115049999999999
2017-02-09,BTC,0.00094151979999999998
2017-02-08,USD,1
2017-02-08,LTC,0.25575447569999998
2017-02-08,GBP,0.80033799999999999
2017-02-08,EUR,0.93928299999999998
2017-02-08,ETH,0.088573959300000005
2017-02-08,CAD,1.31595
2017-02-08,BTC,0.00096241760000000001
2017-02-07,USD,1
2017-02-07,LTC,0.25252525250000002
2017-02-07,GBP,0.80448699999999995
2017-02-07,EUR,0.93617600000000001
2017-02-07,ETH,0.087108013900000003
2017-02-07,CAD,1.3148740000000001
2017-02-07,BTC,0.00095593839999999995
2017-02-06,USD,1
2017-02-06,LTC,0.2538071066
2017-02-06,GBP,0.80171300000000001
2017-02-06,EUR,0.93004299999999995
2017-02-06,ETH,0.088495575199999996
2017-02-06,CAD,1.3028230000000001
2017-02-06,BTC,0.0009789585
2017-02-05,USD,1
2017-02-05,LTC,0.25062656639999997
2017-02-05,GBP,0.80102499999999999
2017-02-05,EUR,0.92708500000000005
2017-02-05,ETH,0.0884173298
2017-02-05,CAD,1.3023290000000001
2017-02-05,BTC,0.00097143839999999995
2017-02-04,USD,1
2017-02-04,LTC,0.25252525250000002
2017-02-04,GBP,0.80103500000000005
2017-02-04,EUR,0.926956
2017-02-04,ETH,0.0881057269
2017-02-04,CAD,1.302665
2017-02-04,BTC,0.00098560149999999997
2017-02-03,USD,1
2017-02-03,LTC,0.24691358020000001
2017-02-03,GBP,0.80105499999999996
2017-02-03,EUR,0.93095700000000003
2017-02-03,ETH,0.093023255799999996
2017-02-03,CAD,1.303596
2017-02-03,BTC,0.00098731300000000008
2017-02-02,USD,1
2017-02-02,LTC,0.2475247525
2017-02-02,GBP,0.790381
2017-02-02,EUR,0.92507300000000003
2017-02-02,ETH,0.093984962399999997
2017-02-02,CAD,1.299577
2017-02-02,BTC,0.0010095414
2017-02-01,USD,1
2017-02-01,LTC,0.243902439
2017-02-01,GBP,0.79500300000000002
2017-02-01,EUR,0.92611100000000002
2017-02-01,ETH,0.093023255799999996
2017-02-01,CAD,1.3069519999999999
2017-02-01,BTC,0.0010463234
2017-01-31,USD,1
2017-01-31,LTC,0.24691358020000001
2017-01-31,GBP,0.80076400000000003
2017-01-31,EUR,0.92975799999999997
2017-01-31,ETH,0.093984962399999997
2017-01-31,CAD,1.304403
2017-01-31,BTC,0.0010491967999999999
2017-01-30,USD,1
2017-01-30,LTC,0.2570694087
2017-01-30,GBP,0.79655600000000004
2017-01-30,EUR,0.93454899999999996
2017-01-30,ETH,0.095328884700000005
2017-01-30,CAD,1.3140149999999999
2017-01-30,BTC,0.0010912726000000001
2017-01-29,USD,1
2017-01-29,LTC,0.25839793280000001
2017-01-29,GBP,0.79693999999999998
2017-01-29,EUR,0.93478499999999998
2017-01-29,ETH,0.094517958400000004
2017-01-29,CAD,1.3154429999999999
2017-01-29,BTC,0.0010854123999999999
2017-01-28,USD,1
2017-01-28,LTC,0.25906735749999998
2017-01-28,GBP,0.79694299999999996
2017-01-28,EUR,0.93479800000000002
2017-01-28,ETH,0.094607379399999997
2017-01-28,CAD,1.315115
2017-01-28,BTC,0.0010878907
2017-01-27,USD,1
2017-01-27,LTC,0.26178010470000002
2017-01-27,GBP,0.79639000000000004
2017-01-27,EUR,0.93684400000000001
2017-01-27,ETH,0.095147478600000002
2017-01-27,CAD,1.310937
2017-01-27,BTC,0.0010884828
2017-01-26,USD,1
2017-01-26,LTC,0.26809651470000001
2017-01-26,GBP,0.79178999999999999
2017-01-26,EUR,0.93189900000000003
2017-01-26,ETH,0.094607379399999997
2017-01-26,CAD,1.3087310000000001
2017-01-26,BTC,0.0011149297
2017-01-25,USD,1
2017-01-25,LTC,0.26455026459999997
2017-01-25,GBP,0.80027400000000004
2017-01-25,EUR,0.93341200000000002
2017-01-25,ETH,0.095057034200000001
2017-01-25,CAD,1.3144750000000001
2017-01-25,BTC,0.0011139686999999999
2017-01-24,USD,1
2017-01-24,LTC,0.26109660569999998
2017-01-24,GBP,0.80195399999999994
2017-01-24,EUR,0.93128100000000003
2017-01-24,ETH,0.093808630399999995
2017-01-24,CAD,1.3267180000000001
2017-01-24,BTC,0.0010928349000000001
2017-01-23,USD,1
2017-01-23,LTC,0.26041666670000002
2017-01-23,GBP,0.80270600000000003
2017-01-23,EUR,0.93086100000000005
2017-01-23,ETH,0.092764378499999994
2017-01-23,CAD,1.3274010000000001
2017-01-23,BTC,0.0010835511999999999
2017-01-22,USD,1
2017-01-22,LTC,0.25575447569999998
2017-01-22,GBP,0.80810000000000004
2017-01-22,EUR,0.93459999999999999
2017-01-22,ETH,0.090909090900000003
2017-01-22,CAD,1.332552
2017-01-22,BTC,0.0010689642
2017-01-21,USD,1
2017-01-21,LTC,0.25641025639999998
2017-01-21,GBP,0.80873799999999996
2017-01-21,EUR,0.93447000000000002
2017-01-21,ETH,0.094161958599999998
2017-01-21,CAD,1.3317000000000001
2017-01-21,BTC,0.0010903015000000001
2017-01-20,USD,1
2017-01-20,LTC,0.25575447569999998
2017-01-20,GBP,0.81093999999999999
2017-01-20,EUR,0.93703499999999995
2017-01-20,ETH,0.0928505107
2017-01-20,CAD,1.330147
2017-01-20,BTC,0.0011168551
2017-01-19,USD,1
2017-01-19,LTC,0.2570694087
2017-01-19,GBP,0.81429499999999999
2017-01-19,EUR,0.93966799999999995
2017-01-19,ETH,0.097181729800000005
2017-01-19,CAD,1.3273029999999999
2017-01-19,BTC,0.0011281412999999999
2017-01-18,USD,1
2017-01-18,LTC,0.25445292619999998
2017-01-18,GBP,0.81122799999999995
2017-01-18,EUR,0.93649700000000002
2017-01-18,ETH,0.096805421099999997
2017-01-18,CAD,1.3071809999999999
2017-01-18,BTC,0.0011208563
2017-01-17,USD,1
2017-01-17,LTC,0.24875621889999999
2017-01-17,GBP,0.82504999999999995
2017-01-17,EUR,0.93855999999999995
2017-01-17,ETH,0.10010010010000001
2017-01-17,CAD,1.3095950000000001
2017-01-17,BTC,0.0011378619000000001
2017-01-16,USD,1
2017-01-16,LTC,0.25575447569999998
2017-01-16,GBP,0.83074499999999996
2017-01-16,EUR,0.94490499999999999
2017-01-16,ETH,0.1022494888
2017-01-16,CAD,1.3148550000000001
2017-01-16,BTC,0.0012059251999999999
2017-01-15,USD,1
2017-01-15,LTC,0.25188916880000001
2017-01-15,GBP,0.82030000000000003
2017-01-15,EUR,0.93945199999999995
2017-01-15,ETH,0.1007049345
2017-01-15,CAD,1.311269
2017-01-15,BTC,0.0012321548999999999
2017-01-14,USD,1
2017-01-14,LTC,0.25
2017-01-14,GBP,0.82096800000000003
2017-01-14,EUR,0.93960699999999997
2017-01-14,ETH,0.10266940450000001
2017-01-14,CAD,1.31175
2017-01-14,BTC,0.0012164617000000001
2017-01-13,USD,1
2017-01-13,LTC,0.24937655859999999
2017-01-13,GBP,0.82079599999999997
2017-01-13,EUR,0.94133699999999998
2017-01-13,ETH,0.1031991744
2017-01-13,CAD,1.3125549999999999
2017-01-13,BTC,0.0012300367999999999
2017-01-12,USD,1
2017-01-12,LTC,0.25252525250000002
2017-01-12,GBP,0.82195499999999999
2017-01-12,EUR,0.94194599999999995
2017-01-12,ETH,0.1034126163
2017-01-12,CAD,1.315124
2017-01-12,BTC,0.0012464514999999999
2017-01-11,USD,1
2017-01-11,LTC,0.21367521370000001
2017-01-11,GBP,0.82223299999999999
2017-01-11,EUR,0.94712399999999997
2017-01-11,ETH,0.093283582099999998
2017-01-11,CAD,1.3227450000000001
2017-01-11,BTC,0.0010928126000000001
2017-01-10,USD,1
2017-01-10,LTC,0.22522522519999999
2017-01-10,GBP,0.82321699999999998
2017-01-10,EUR,0.94362199999999996
2017-01-10,ETH,0.096061479300000002
2017-01-10,CAD,1.3222780000000001
2017-01-10,BTC,0.0011070366
2017-01-09,USD,1
2017-01-09,LTC,0.25
2017-01-09,GBP,0.82081099999999996
2017-01-09,EUR,0.94899699999999998
2017-01-09,ETH,0.095419847299999999
2017-01-09,CAD,1.3259099999999999
2017-01-09,BTC,0.0011276913
2017-01-08,USD,1
2017-01-08,LTC,0.243902439
2017-01-08,GBP,0.81399999999999995
2017-01-08,EUR,0.94930700000000001
2017-01-08,ETH,0.099900099899999997
2017-01-08,CAD,1.323977
2017-01-08,BTC,0.0010745538000000001
2017-01-07,USD,1
2017-01-07,LTC,0.26246719159999998
2017-01-07,GBP,0.81386800000000004
2017-01-07,EUR,0.94921699999999998
2017-01-07,ETH,0.1025641026
2017-01-07,CAD,1.32355
2017-01-07,BTC,0.0012014682000000001
2017-01-06,USD,1
2017-01-06,LTC,0.2375296912
2017-01-06,GBP,0.80784900000000004
2017-01-06,EUR,0.94481099999999996
2017-01-06,ETH,0.096805421099999997
2017-01-06,CAD,1.326608
2017-01-06,BTC,0.0010108643000000001
2017-01-05,USD,1
2017-01-05,LTC,0.2169197397
2017-01-05,GBP,0.81194599999999995
2017-01-05,EUR,0.947021
2017-01-05,ETH,0.085763293300000001
2017-01-05,CAD,1.328762
2017-01-05,BTC,0.00087152140000000002
2017-01-04,USD,1
2017-01-04,LTC,0.21505376339999999
2017-01-04,GBP,0.81520199999999998
2017-01-04,EUR,0.95994999999999997
2017-01-04,ETH,0.095602294500000004
2017-01-04,CAD,1.3438129999999999
2017-01-04,BTC,0.00094011799999999999
2017-01-03,USD,1
2017-01-03,LTC,0.22222222220000001
2017-01-03,GBP,0.81382900000000002
2017-01-03,EUR,0.95597600000000005
2017-01-03,ETH,0.11750881320000001
2017-01-03,CAD,1.343048
2017-01-03,BTC,0.00098096920000000001
2017-01-02,USD,1
2017-01-02,LTC,0.2192982456
2017-01-02,GBP,0.80991299999999999
2017-01-02,EUR,0.95094999999999996
2017-01-02,ETH,0.1228501229
2017-01-02,CAD,1.3445499999999999
2017-01-02,BTC,0.00098854770000000002
2017-01-01,USD,1
2017-01-01,LTC,0.22624434390000001
2017-01-01,GBP,0.81043500000000002
2017-01-01,EUR,0.95070500000000002
2017-01-01,ETH,0.11890606419999999
2017-01-01,CAD,1.3438509999999999
2017-01-01,BTC,0.0010349315
2016-12-31,USD,1
2016-12-31,LTC,0.23041474649999999
2016-12-31,GBP,0.81057500000000005
2016-12-31,EUR,0.95020899999999997
2016-12-31,ETH,0.12345679010000001
2016-12-31,CAD,1.343815
2016-12-31,BTC,0.0010439284999999999
2016-12-30,USD,1
2016-12-30,LTC,0.2183406114
2016-12-30,GBP,0.81487200000000004
2016-12-30,EUR,0.95173099999999999
2016-12-30,ETH,0.1179245283
2016-12-30,CAD,1.349237
2016-12-30,BTC,0.0010537852000000001
2016-12-29,USD,1
2016-12-29,LTC,0.21881838070000001
2016-12-29,GBP,0.81571700000000003
2016-12-29,EUR,0.95675600000000005
2016-12-29,ETH,0.1225490196
2016-12-29,CAD,1.3526
2016-12-29,BTC,0.0010234655
2016-12-28,USD,1
2016-12-28,LTC,0.22522522519999999
2016-12-28,GBP,0.81411100000000003
2016-12-28,EUR,0.95540800000000004
2016-12-28,ETH,0.14084507039999999
2016-12-28,CAD,1.3570960000000001
2016-12-28,BTC,0.0010506284
2016-12-27,USD,1
2016-12-27,LTC,0.23474178400000001
2016-12-27,GBP,0.81446799999999997
2016-12-27,EUR,0.95757000000000003
2016-12-27,ETH,0.13661202189999999
2016-12-27,CAD,1.352455
2016-12-27,BTC,0.0010978846999999999
2016-12-26,USD,1
2016-12-26,LTC,0.2331002331
2016-12-26,GBP,0.81415000000000004
2016-12-26,EUR,0.95611400000000002
2016-12-26,ETH,0.13717421120000001
2016-12-26,CAD,1.3512090000000001
2016-12-26,BTC,0.0011065128999999999
2016-12-25,USD,1
2016-12-25,LTC,0.2427184466
2016-12-25,GBP,0.81399999999999995
2016-12-25,EUR,0.95650000000000002
2016-12-25,ETH,0.13774104679999999
2016-12-25,CAD,1.3550139999999999
2016-12-25,BTC,0.0011540997
2016-12-24,USD,1
2016-12-24,LTC,0.21978021980000001
2016-12-24,GBP,0.81447800000000004
2016-12-24,EUR,0.95629699999999995
2016-12-24,ETH,0.13531799729999999
2016-12-24,CAD,1.3536649999999999
2016-12-24,BTC,0.0010931126
2016-12-23,USD,1
2016-12-23,LTC,0.26809651470000001
2016-12-23,GBP,0.81424300000000005
2016-12-23,EUR,0.95791999999999999
2016-12-23,ETH,0.1329787234
2016-12-23,CAD,1.3488279999999999
2016-12-23,BTC,0.0011003475
2016-12-22,USD,1
2016-12-22,LTC,0.2688172043
2016-12-22,GBP,0.80888899999999997
2016-12-22,EUR,0.95801499999999995
2016-12-22,ETH,0.13245033110000001
2016-12-22,CAD,1.3434470000000001
2016-12-22,BTC,0.0011651056
2016-12-21,USD,1
2016-12-21,LTC,0.27247956400000001
2016-12-21,GBP,0.80885600000000002
2016-12-21,EUR,0.96085699999999996
2016-12-21,ETH,0.1288659794
2016-12-21,CAD,1.3365419999999999
2016-12-21,BTC,0.0012368774999999999
2016-12-20,USD,1
2016-12-20,LTC,0.27472527470000002
2016-12-20,GBP,0.80797300000000005
2016-12-20,EUR,0.96231999999999995
2016-12-20,ETH,0.12987012989999999
2016-12-20,CAD,1.3411729999999999
2016-12-20,BTC,0.0012641226000000001
2016-12-19,USD,1
2016-12-19,LTC,0.2702702703
2016-12-19,GBP,0.800871
2016-12-19,EUR,0.95556099999999999
2016-12-19,ETH,0.1278772379
2016-12-19,CAD,1.3338699999999999
2016-12-19,BTC,0.0012632103
2016-12-18,USD,1
2016-12-18,LTC,0.26954177899999998
2016-12-18,GBP,0.80075499999999999
2016-12-18,EUR,0.95661700000000005
2016-12-18,ETH,0.1283697047
2016-12-18,CAD,1.3337330000000001
2016-12-18,BTC,0.0012664137999999999
2016-12-17,USD,1
2016-12-17,LTC,0.27777777780000001
2016-12-17,GBP,0.80169800000000002
2016-12-17,EUR,0.95850000000000002
2016-12-17,ETH,0.13020833330000001
2016-12-17,CAD,1.3341909999999999
2016-12-17,BTC,0.001268794
2016-12-16,USD,1
2016-12-16,LTC,0.27247956400000001
2016-12-16,GBP,0.80409799999999998
2016-12-16,EUR,0.95720000000000005
2016-12-16,ETH,0.127064803
2016-12-16,CAD,1.332387
2016-12-16,BTC,0.0012837732000000001
2016-12-15,USD,1
2016-12-15,LTC,0.27173913039999997
2016-12-15,GBP,0.79807300000000003
2016-12-15,EUR,0.95404999999999995
2016-12-15,ETH,0.1267427123
2016-12-15,CAD,1.327804
2016-12-15,BTC,0.0012863308000000001
2016-12-14,USD,1
2016-12-14,LTC,0.27777777780000001
2016-12-14,GBP,0.79606500000000002
2016-12-14,EUR,0.94920000000000004
2016-12-14,ETH,0.1207729469
2016-12-14,CAD,1.324595
2016-12-14,BTC,0.0012856362
2016-12-13,USD,1
2016-12-13,LTC,0.27322404369999997
2016-12-13,GBP,0.78892300000000004
2016-12-13,EUR,0.9395
2016-12-13,ETH,0.1179245283
2016-12-13,CAD,1.313264
2016-12-13,BTC,0.0012878652000000001
2016-12-12,USD,1
2016-12-12,LTC,0.27472527470000002
2016-12-12,GBP,0.79407000000000005
2016-12-12,EUR,0.94625000000000004
2016-12-12,ETH,0.1206272618
2016-12-12,CAD,1.3133170000000001
2016-12-12,BTC,0.0012984377
2016-12-11,USD,1
2016-12-11,LTC,0.2770083102
2016-12-11,GBP,0.79529499999999997
2016-12-11,EUR,0.94674999999999998
2016-12-11,ETH,0.1216545012
2016-12-11,CAD,1.3180480000000001
2016-12-11,BTC,0.0013070037
2016-12-10,USD,1
2016-12-10,LTC,0.27173913039999997
2016-12-10,GBP,0.79529499999999997
2016-12-10,EUR,0.94674999999999998
2016-12-10,ETH,0.11933174219999999
2016-12-10,CAD,1.318201
2016-12-10,BTC,0.0012982860000000001
2016-12-09,USD,1
2016-12-09,LTC,0.27173913039999997
2016-12-09,GBP,0.79569299999999998
2016-12-09,EUR,0.94145000000000001
2016-12-09,ETH,0.1201923077
2016-12-09,CAD,1.3201890000000001
2016-12-09,BTC,0.0012994628
2016-12-08,USD,1
2016-12-08,LTC,0.26809651470000001
2016-12-08,GBP,0.79084500000000002
2016-12-08,EUR,0.92845
2016-12-08,ETH,0.1158748552
2016-12-08,CAD,1.323383
2016-12-08,BTC,0.0013070592
2016-12-07,USD,1
2016-12-07,LTC,0.28571428570000001
2016-12-07,GBP,0.79049999999999998
2016-12-07,EUR,0.93289999999999995
2016-12-07,ETH,0.1344086022
2016-12-07,CAD,1.32836
2016-12-07,BTC,0.0013264996000000001
2016-12-06,USD,1
2016-12-06,LTC,0.2808988764
2016-12-06,GBP,0.78393999999999997
2016-12-06,EUR,0.92945
2016-12-06,ETH,0.15243902440000001
2016-12-06,CAD,1.32714
2016-12-06,BTC,0.0013264424000000001
2016-12-05,USD,1
2016-12-05,LTC,0.2824858757
2016-12-05,GBP,0.78743300000000005
2016-12-05,EUR,0.94310000000000005
2016-12-05,ETH,0.13351134849999999
2016-12-05,CAD,1.331874
2016-12-05,BTC,0.0013239904000000001
2016-12-04,USD,1
2016-12-04,LTC,0.25575447569999998
2016-12-04,GBP,0.78556000000000004
2016-12-04,EUR,0.9375
2016-12-04,ETH,0.127064803
2016-12-04,CAD,1.329075
2016-12-04,BTC,0.0013115914999999999
2016-12-03,USD,1
2016-12-03,LTC,0.25773195879999999
2016-12-03,GBP,0.78556000000000004
2016-12-03,EUR,0.9375
2016-12-03,ETH,0.12484394510000001
2016-12-03,CAD,1.3293219999999999
2016-12-03,BTC,0.0013165754000000001
2016-12-02,USD,1
2016-12-02,LTC,0.25575447569999998
2016-12-02,GBP,0.792628
2016-12-02,EUR,0.93930000000000002
2016-12-02,ETH,0.1240694789
2016-12-02,CAD,1.3321080000000001
2016-12-02,BTC,0.0013016003000000001
2016-12-01,USD,1
2016-12-01,LTC,0.25773195879999999
2016-12-01,GBP,0.79479999999999995
2016-12-01,EUR,0.93864999999999998
2016-12-01,ETH,0.1180637544
2016-12-01,CAD,1.334311
2016-12-01,BTC,0.0013287183000000001
2016-11-30,USD,1
2016-11-30,LTC,0.26178010470000002
2016-11-30,GBP,0.801705
2016-11-30,EUR,0.94064999999999999
2016-11-30,ETH,0.1201923077
2016-11-30,CAD,1.3438060000000001
2016-11-30,BTC,0.0013576464
2016-11-29,USD,1
2016-11-29,LTC,0.26178010470000002
2016-11-29,GBP,0.80616500000000002
2016-11-29,EUR,0.94355
2016-11-29,ETH,0.12658227850000001
2016-11-29,CAD,1.34348
2016-11-29,BTC,0.0013705060000000001
2016-11-28,USD,1
2016-11-28,LTC,0.25906735749999998
2016-11-28,GBP,0.80040800000000001
2016-11-28,EUR,0.93864999999999998
2016-11-28,ETH,0.1149425287
2016-11-28,CAD,1.3485579999999999
2016-11-28,BTC,0.0013662975
2016-11-27,USD,1
2016-11-27,LTC,0.26178010470000002
2016-11-27,GBP,0.80113999999999996
2016-11-27,EUR,0.94389999999999996
2016-11-27,ETH,0.1089324619
2016-11-27,CAD,1.3519099999999999
2016-11-27,BTC,0.0013675447000000001
2016-11-26,USD,1
2016-11-26,LTC,0.25641025639999998
2016-11-26,GBP,0.80113999999999996
2016-11-26,EUR,0.94389999999999996
2016-11-26,ETH,0.1068376068
2016-11-26,CAD,1.351375
2016-11-26,BTC,0.0013577318000000001
2016-11-25,USD,1
2016-11-25,LTC,0.2570694087
2016-11-25,GBP,0.80332000000000003
2016-11-25,EUR,0.94379999999999997
2016-11-25,ETH,0.10695187170000001
2016-11-25,CAD,1.347594
2016-11-25,BTC,0.0013652552
2016-11-24,USD,1
2016-11-24,LTC,0.25641025639999998
2016-11-24,GBP,0.80460299999999996
2016-11-24,EUR,0.94864999999999999
2016-11-24,ETH,0.10309278349999999
2016-11-24,CAD,1.3505609999999999
2016-11-24,BTC,0.0013553717
2016-11-23,USD,1
2016-11-23,LTC,0.25839793280000001
2016-11-23,GBP,0.80584999999999996
2016-11-23,EUR,0.94045000000000001
2016-11-23,ETH,0.1016260163
2016-11-23,CAD,1.343027
2016-11-23,BTC,0.0013413432999999999
2016-11-22,USD,1
2016-11-22,LTC,0.25773195879999999
2016-11-22,GBP,0.80165799999999998
2016-11-22,EUR,0.94199999999999995
2016-11-22,ETH,0.10000000000000001
2016-11-22,CAD,1.3426910000000001
2016-11-22,BTC,0.0013550273000000001
2016-11-21,USD,1
2016-11-21,LTC,0.25575447569999998
2016-11-21,GBP,0.80962299999999998
2016-11-21,EUR,0.94115000000000004
2016-11-21,ETH,0.1040582726
2016-11-21,CAD,1.3466260000000001
2016-11-21,BTC,0.0013658892
2016-11-20,USD,1
2016-11-20,LTC,0.25445292619999998
2016-11-20,GBP,0.80981999999999998
2016-11-20,EUR,0.94435000000000002
2016-11-20,ETH,0.10416666669999999
2016-11-20,CAD,1.3505389999999999
2016-11-20,BTC,0.0013276795
2016-11-19,USD,1
2016-11-19,LTC,0.2570694087
2016-11-19,GBP,0.80981999999999998
2016-11-19,EUR,0.94435000000000002
2016-11-19,ETH,0.10427528680000001
2016-11-19,CAD,1.351008
2016-11-19,BTC,0.0013284270000000001
2016-11-18,USD,1
2016-11-18,LTC,0.2570694087
2016-11-18,GBP,0.80692799999999998
2016-11-18,EUR,0.94374999999999998
2016-11-18,ETH,0.10309278349999999
2016-11-18,CAD,1.3533949999999999
2016-11-18,BTC,0.001350993
2016-11-17,USD,1
2016-11-17,LTC,0.25839793280000001
2016-11-17,GBP,0.80397799999999997
2016-11-17,EUR,0.93394999999999995
2016-11-17,ETH,0.1004016064
2016-11-17,CAD,1.3437840000000001
2016-11-17,BTC,0.0013358224000000001
2016-11-16,USD,1
2016-11-16,LTC,0.25445292619999998
2016-11-16,GBP,0.80096299999999998
2016-11-16,EUR,0.93320000000000003
2016-11-16,ETH,0.096899224800000003
2016-11-16,CAD,1.3456140000000001
2016-11-16,BTC,0.0014021238
2016-11-15,USD,1
2016-11-15,LTC,0.2570694087
2016-11-15,GBP,0.80186500000000005
2016-11-15,EUR,0.92544999999999999
2016-11-15,ETH,0.1005025126
2016-11-15,CAD,1.351642
2016-11-15,BTC,0.0014050025
2016-11-14,USD,1
2016-11-14,LTC,0.2570694087
2016-11-14,GBP,0.79852000000000001
2016-11-14,EUR,0.92645
2016-11-14,ETH,0.099601593599999996
2016-11-14,CAD,1.3554299999999999
2016-11-14,BTC,0.0014211206999999999
2016-11-13,USD,1
2016-11-13,LTC,0.26954177899999998
